animal_id,name,datetime,found_location,type,intake_condition,sex,age,breed,color_primary,color_secondary,num_stays,avg_stay_len
A687003,Chico,2014-08-30 11:33:00,Applegate And Dessau in Austin (TX),Stray,Normal,Intact Male,4,Chihuahua Longhair Mix,White,,1,7.25625
A687004,*Jenni,2014-08-30 11:22:00,1200 Montopolis Drive in Austin (TX),Stray,Normal,Intact Female,3,Pit Bull Mix,Tan,White,1,20.997916666666665
A687011,Gigi,2014-08-30 11:56:00,6505 Burleson Road in Austin (TX),Stray,Normal,Intact Female,1,Boston Terrier Mix,Black,White,1,5.251388888888889
A687012,Chloe,2016-02-04 13:42:00,Austin (TX),Owner Surrender,Normal,Spayed Female,3,Boxer Mix,Black,,1,3.05
A687024,Garrison,2014-08-30 12:35:00,Em Franklin And Mlk in Austin (TX),Stray,Normal,Intact Male,2,Beagle Mix,Tricolor,,1,6.047916666666667
A687032,N/A,2014-08-30 13:04:00,2803 Locke Ln B in Austin (TX),Stray,Normal,Intact Male,2,Miniature Poodle Mix,White,,1,4.186805555555556
A687060,Pablo,2014-08-30 15:57:00,Austin (TX),Owner Surrender,Normal,Intact Male,1,Pit Bull Mix,Blue,White,1,31.935416666666665
A687061,Blue,2014-08-30 16:01:00,Austin (TX),Stray,Normal,Intact Female,1,Pit Bull Mix,Blue,White,2,3.654166666666667
A687068,*Frankie,2014-08-30 17:14:00,1430 Frontier Valley in Austin (TX),Stray,Normal,Intact Male,1,Chihuahua Shorthair Mix,Red,Black,1,20.955555555555556
A687069,Gracie,2014-08-30 17:14:00,1430 Frontier Valley in Austin (TX),Stray,Normal,Intact Female,1,Chihuahua Shorthair Mix,Tan,White,1,102.84652777777778
A687070,*Blue,2014-08-30 17:14:00,1430 Frontier Valley in Austin (TX),Stray,Normal,Intact Male,1,Chihuahua Shorthair Mix,Blue,Tan,1,20.031944444444445
A687095,N/A,2014-08-31 12:30:00,Braker Ln And Ih35 in Austin (TX),Stray,Normal,Intact Female,1,Labrador Retriever Mix,Tricolor,,1,4.2972222222222225
A687096,Belle,2014-08-31 12:30:00,Braker Ln And Ih35 in Austin (TX),Stray,Normal,Intact Female,1,Labrador Retriever Mix,Red,,1,5.240277777777778
A687098,Callie,2014-08-31 13:42:00,Austin (TX),Owner Surrender,Normal,Intact Female,1,Australian Kelpie Mix,Black,White,1,21.21875
A687112,N/A,2014-08-31 17:01:00,2815 E. Hwy 71 #67 in Austin (TX),Stray,Normal,Intact Male,1,Chihuahua Shorthair Mix,Black,White,1,4.009027777777778
A687136,*Miko,2014-09-01 11:58:00,1304 Neans Dr in Austin (TX),Stray,Normal,Intact Male,1,Anatol Shepherd,Tan,White,1,18.216666666666665
A687159,*Little John,2014-09-01 13:52:00,Shoreline Drive/Bratton Lane in Travis (TX),Stray,Normal,Intact Male,11,Maltese Mix,White,,1,8.104861111111111
A687164,Majic,2014-09-01 14:52:00,Austin (TX),Owner Surrender,Normal,Neutered Male,3,Great Pyrenees Mix,White,,1,4.122222222222222
A687165,*Vera,2014-09-01 14:51:00,9604 Bock Rd in Travis (TX),Stray,Normal,Intact Female,2,Patterdale Terr Mix,Black,White,1,63.113194444444446
A687166,Buddy,2014-09-01 14:51:00,9604 Bock Rd in Travis (TX),Stray,Normal,Intact Male,3,Patterdale Terr Mix,Black,White,1,52.10625
A687167,N/A,2014-09-01 14:51:00,9604 Bock Rd in Travis (TX),Stray,Normal,Intact Female,3,Patterdale Terr Mix,Black,White,1,52.15763888888889
A687175,*Carla,2014-09-01 16:35:00,4106 N. Lamar Blvd in Austin (TX),Stray,Normal,Spayed Female,4,Labrador Retriever,Black,White,1,70.86180555555555
A687185,*Pepsi,2014-09-01 22:11:00,12609 Dessau Rd in Austin (TX),Stray,Normal,Intact Female,4,Chihuahua Shorthair Mix,Brown,White,1,7.853472222222222
A687187,*Hopper,2014-09-02 10:09:00,1020 Grove Blvd in Austin (TX),Stray,Normal,Intact Male,1,Labrador Retriever Mix,Black,White,1,41.08680555555556
A687188,*Miss Sally,2014-09-02 10:19:00,6405 S I H 35 in Austin (TX),Stray,Normal,Intact Female,1,Pit Bull Mix,White,,1,4.327083333333333
A687200,*Spring,2014-09-02 11:07:00,Springdale Rd & Ledesma Rd in Austin (TX),Stray,Normal,Spayed Female,1,Miniature Pinscher Mix,Black,Tan,1,7.227083333333334
A687214,N/A,2014-09-02 12:01:00,E Martin Luther King Jr Blvd & E M Franklin Ave in Austin (TX),Stray,Normal,Intact Female,1,Pbgv Mix,Black,,1,5.219444444444444
A687216,Sassy,2014-09-02 12:12:00,Austin (TX),Owner Surrender,Normal,Spayed Female,10,Finnish Spitz Mix,Tan,Black,1,38.27986111111111
A687227,Jake,2014-09-02 12:54:00,20300 Trappers Trail in Manor (TX),Stray,Normal,Intact Male,1,Jack Russell Terrier Mix,White,Tan,1,5.245138888888889
A687230,*Lydia,2014-09-02 13:24:00,7619 Interstate 35 Frontage Road in Austin (TX),Stray,Normal,Intact Female,2,Boston Terrier Mix,Tricolor,White,1,7.977777777777778
A687239,Luna,2014-09-02 14:40:00,12609 Dessau Rd #558 in Austin (TX),Stray,Normal,Intact Female,1,Plott Hound Mix,Brown,White,3,29.473842592592593
A687265,Gordo,2014-09-02 16:00:00,Austin (TX),Owner Surrender,Normal,Neutered Male,1,Chihuahua Shorthair Mix,Tan,White,1,4.860416666666667
A687266,Coco,2014-09-02 16:00:00,Austin (TX),Owner Surrender,Normal,Spayed Female,1,Chihuahua Shorthair Mix,Tan,White,3,5.358796296296297
A687292,*Tinker,2014-09-03 08:49:00,Austin (TX),Stray,Injured,Intact Female,1,Chihuahua Shorthair Mix,Black,Tan,1,114.1451388888889
A687298,*Lila,2014-09-03 11:26:00,7000 Berkman Dr. in Austin (TX),Public Assist,Normal,Intact Female,2,Chihuahua Shorthair Mix,White,White,2,11.464236111111111
A687306,*Sienna,2014-09-03 11:58:00,Rolling Hill Dr & Knoll Ridge Dr in Austin (TX),Stray,Normal,Spayed Female,5,Pit Bull Mix,Black,White,1,161.88125
A687307,*Mort,2014-09-03 11:58:00,Rolling Hill Dr & Knoll Ridge Dr in Austin (TX),Stray,Normal,Intact Male,1,Australian Shepherd Mix,Brown,White,1,4.260416666666667
A687313,Westin,2014-09-03 12:47:00,1430 Frontier Valley in Austin (TX),Stray,Normal,Intact Male,1,Chihuahua Shorthair Mix,Tan,White,1,4.238194444444445
A687314,Lily,2014-09-03 12:47:00,1430 Frontier Valley in Austin (TX),Stray,Normal,Intact Female,2,Chihuahua Shorthair Mix,Black,Tan,1,4.2756944444444445
A687326,Bernice,2014-09-03 14:20:00,Austin (TX),Owner Surrender,Normal,Spayed Female,12,Dachshund Longhair Mix,Brown,White,1,19.1875
A687344,*Sasha,2014-09-03 15:59:00,5800 Mckinney Falls Pkwy in Austin (TX),Stray,Normal,Intact Female,2,Pit Bull Mix,Brown,White,1,86.84583333333333
A687345,Buster,2014-09-03 16:04:00,12609 Desau Rd. in Travis (TX),Stray,Normal,Intact Male,1,Whippet Mix,White,Tan,1,4.090972222222222
A687354,N/A,2014-09-03 16:53:00,1941 Webberville Road in Austin (TX),Stray,Normal,Intact Male,1,Yorkshire Terrier Mix,Tan,,1,5.013888888888889
A687356,N/A,2014-09-03 17:11:00,13005 Heinemann Dr in Austin (TX),Stray,Normal,Intact Male,2,Jack Russell Terrier Mix,Tricolor,White,1,4.060416666666667
A687357,Chance,2014-09-03 18:15:00,1709 Texas 71 in Austin (TX),Stray,Normal,Intact Male,1,Labrador Retriever Mix,Brown,Tan,1,4.047916666666667
A687358,*Rosie,2014-09-03 18:25:00,Rodriguez Rd & Guerrero Ln in Austin (TX),Stray,Normal,Intact Female,3,Chihuahua Shorthair Mix,Black,Tan,1,86.56388888888888
A687364,Rita,2014-09-04 06:55:00,East Metro Park   (Manor) in Travis (TX),Stray,Normal,Intact Female,3,Pit Bull Mix,Brown,White,2,13.37361111111111
A687373,Bueller,2014-09-04 10:54:00,"Fulkes Ln, Leander in Travis (TX)",Owner Surrender,Normal,Neutered Male,4,Chihuahua Shorthair Mix,Brown,Black,1,2.3201388888888888
A687374,Shiner,2014-09-04 10:50:00,Leander (TX),Stray,Normal,Intact Male,1,Australian Cattle Dog Mix,Brown,White,1,4.315972222222222
A687375,N/A,2014-09-04 10:50:00,Leander (TX),Stray,Normal,Intact Male,1,Australian Cattle Dog Mix,Black,White,1,4.325
A687376,Jones,2014-09-04 10:50:00,Leander (TX),Stray,Normal,Intact Male,1,Australian Cattle Dog Mix,Black,White,1,4.316666666666666
A687379,N/A,2014-09-04 10:54:00,"Fulkes Ln, Leander in Travis (TX)",Owner Surrender,Normal,Neutered Male,4,Chihuahua Shorthair Mix,Brown,Black,1,2.3361111111111112
A687381,Bruce,2014-09-04 11:15:00,Austin (TX),Stray,Normal,Intact Male,1,Pit Bull Mix,Brown,White,1,17.329166666666666
A687388,Jenna,2014-09-04 10:54:00,"Fulkes Ln, Leander in Travis (TX)",Owner Surrender,Normal,Spayed Female,1,German Shorthair Pointer Mix,White,Black,1,9.158333333333333
A687389,Cooper,2014-09-04 10:54:00,"Fulkes Ln, Leander in Travis (TX)",Owner Surrender,Normal,Neutered Male,1,German Shorthair Pointer Mix,White,Brown,1,3.248611111111111
A687394,N/A,2014-09-04 12:10:00,South Lamar/Lamar Square in Austin (TX),Stray,Normal,Intact Male,1,Cardigan Welsh Corgi Mix,Black,Brown,1,4.245833333333334
A687397,N/A,2014-09-04 12:20:00,6301 Parmer Lane in Austin (TX),Stray,Normal,Intact Male,1,Australian Cattle Dog Mix,Red,,1,4.195833333333334
A687410,N/A,2014-09-04 13:22:00,Metric Blvd & W Rundberg Ln in Austin (TX),Stray,Normal,Intact Male,1,Chihuahua Shorthair Mix,Tan,White,2,4.4944444444444445
A687412,Penny,2014-09-04 13:32:00,13350 Water Oak Lane in Austin (TX),Stray,Normal,Intact Female,1,Labrador Retriever Mix,Black,,1,4.188888888888889
A687416,*Liam,2014-09-04 15:10:00,1201 Payton Gin in Austin (TX),Stray,Normal,Intact Male,2,Staffordshire Mix,Brown,White,1,9.999305555555555
A687417,Chico,2014-09-04 15:20:00,Research Blvd & Anderson Mill Rd in Austin (TX),Stray,Normal,Intact Male,1,Chihuahua Shorthair Mix,Tan,Black,1,4.088888888888889
A687421,N/A,2014-09-04 15:41:00,11441 N Ih 35 in Austin (TX),Stray,Normal,Spayed Female,2,Dachshund Mix,Brown,White,1,3.964583333333333
A687422,Harley,2014-09-04 15:41:00,11441 N Ih 35 in Austin (TX),Stray,Normal,Neutered Male,2,Dachshund Mix,Tricolor,,1,4.138888888888889
A687443,Pagoda,2014-09-05 11:48:00,Travis (TX),Public Assist,Normal,Spayed Female,2,French Bulldog Mix,White,,1,12.21111111111111
A687460,Smokey,2014-09-04 22:54:00,3201 Mossrock Dr in Austin (TX),Owner Surrender,Normal,Intact Male,1,Labrador Retriever Mix,Brown,,2,38.984375
A687484,Sadie Mae,2014-09-05 11:40:00,6900 E. Riverside in Austin (TX),Public Assist,Injured,Intact Female,3,Treeing Walker Coonhound Mix,Tricolor,,1,86.22430555555556
A687521,N/A,2015-01-28 12:34:00,Ferguson Cutoff in Austin (TX),Stray,Normal,Spayed Female,1,Chihuahua Shorthair Mix,Tan,,1,7.038194444444445
A687531,Buddy,2014-09-06 07:37:00,8225 N Fm620 in Austin (TX),Stray,Normal,Neutered Male,10,Labrador Retriever Mix,Black,Tan,1,91.43333333333334
A687533,Betsy,2014-09-06 09:54:00,7706 Elroy Rd in Travis (TX),Stray,Normal,Intact Female,1,Black/Tan Hound Mix,Black,Tan,1,4.307638888888889
A687541,Bella,2014-09-06 11:09:00,Slaughter Ln And Westgate in Austin (TX),Stray,Normal,Intact Female,2,American Staffordshire Terrier Mix,Tan,White,1,72.96388888888889
A687552,N/A,2014-09-06 12:35:00,1814 Colony Creek Dr in Austin (TX),Stray,Normal,Intact Male,1,Miniature Pinscher Mix,Black,Tan,1,4.195138888888889
A687553,N/A,2014-09-06 11:23:00,2771 Texas Hwy 71 in Austin (TX),Stray,Normal,Intact Female,3,Maltese Mix,White,,1,4.260416666666667
A687555,Pixie,2014-09-06 11:23:00,2771 Texas Hwy 71 in Austin (TX),Stray,Normal,Intact Female,1,Papillon Mix,Tan,,1,4.284722222222222
A687556,Gob,2014-09-06 11:23:00,2771 Texas Hwy 71 in Austin (TX),Stray,Normal,Intact Male,1,Tibetan Spaniel Mix,Brown,White,1,7.269444444444445
A687566,*Julep,2014-09-06 14:40:00,4700 E Riverside Dr in Austin (TX),Stray,Normal,Intact Female,1,American Staffordshire Terrier Mix,Black,White,1,6.147222222222222
A687575,N/A,2014-09-06 17:33:00,Burleson And Hwy 183 in Austin (TX),Stray,Normal,Intact Female,1,Yorkshire Terrier Mix,Black,Tan,1,4.026388888888889
A687582,*Foxy,2014-09-07 08:19:00,Brodie & William Cannon in Austin (TX),Stray,Injured,Intact Female,1,Labrador Retriever Mix,Black,,1,85.4375
A687583,*Magilla,2014-09-07 09:57:00,1313 Delano St in Austin (TX),Stray,Normal,Intact Male,4,Pit Bull Mix,Brown,,1,6.251388888888889
A687585,*Deacon,2014-09-07 11:04:00,183 & Manor Road in Austin (TX),Stray,Normal,Intact Male,1,Chihuahua Shorthair Mix,Tricolor,,1,6.180555555555555
A687588,N/A,2014-09-07 11:04:00,183 & Manor Road in Austin (TX),Stray,Normal,Intact Male,1,Chihuahua Shorthair Mix,Black,White,1,5.247916666666667
A687589,Nordeste,2014-09-07 11:12:00,2012 East Stassney Lane in Austin (TX),Stray,Normal,Intact Female,1,Chihuahua Shorthair Mix,Brown,,1,4.254166666666666
A687591,Chance,2014-09-07 11:17:00,1611 Payton Gin Rd in Austin (TX),Stray,Normal,Intact Male,1,Chihuahua Shorthair Mix,Tricolor,White,1,7.223611111111111
A687599,Cai,2014-09-07 11:29:00,Becker Lane And Maha Loop in Travis (TX),Stray,Normal,Intact Male,1,Pointer Mix,White,Brown,1,5.290972222222222
A687601,Levon,2014-09-07 12:54:00,9316 Morin Dr in Travis (TX),Stray,Normal,Neutered Male,2,Labrador Retriever Mix,Tan,White,1,22.00347222222222
A687606,Maryjane,2014-09-07 13:24:00,Austin (TX),Owner Surrender,Normal,Intact Female,7,Pit Bull Mix,Tan,White,1,4.16875
A687609,Bullet,2014-09-07 15:23:00,Austin (TX),Owner Surrender,Normal,Intact Male,1,Chihuahua Shorthair Mix,Black,White,1,2.09375
A687610,*Brenda,2014-09-07 15:23:00,Austin (TX),Owner Surrender,Normal,Intact Female,1,Chihuahua Shorthair,Black,,1,2.1277777777777778
A687613,N/A,2014-09-07 15:23:00,Austin (TX),Owner Surrender,Normal,Intact Male,1,Chihuahua Shorthair Mix,Brown,Black,1,2.1152777777777776
A687614,Sasha,2014-09-07 16:06:00,1917 Dry Season in Austin (TX),Stray,Normal,Spayed Female,3,Tibetan Terrier Mix,Gray,,1,14.056944444444444
A687615,*Perth,2014-09-07 16:16:00,8403 Mayview in Austin (TX),Stray,Normal,Intact Female,1,Australian Kelpie,Black,White,1,14.099305555555556
A687624,*Flint,2014-09-07 19:44:00,2703 Pecan St in Travis (TX),Stray,Normal,Intact Male,1,Pit Bull Mix,Brown,White,1,91.77222222222223
A687630,Nelly,2014-09-08 09:10:00,Hwy 71 /Ross Rd in Travis (TX),Stray,Normal,Intact Female,1,Chihuahua Shorthair Mix,Brown,Black,1,6.375694444444444
A687656,Ember,2014-09-08 13:23:00,Leander (TX),Owner Surrender,Normal,Intact Female,1,Pit Bull Mix,Brown,White,1,1.1743055555555555
A687659,R-Two,2014-09-08 13:23:00,Leander (TX),Owner Surrender,Normal,Intact Male,1,Pit Bull Mix,Brown,White,1,2.158333333333333
A687671,Xena,2014-09-08 15:24:00,3755-B S Capital Of Texas Hwy in Austin (TX),Stray,Normal,Intact Female,1,Boxer Mix,Tan,White,2,4.1875
A687672,Minny,2014-09-08 15:23:00,2015 Cheshire Dr in Austin (TX),Stray,Normal,Intact Female,1,Miniature Pinscher Mix,Tricolor,,1,4.09375
A687675,*Keegan,2014-09-08 16:41:00,7309 Lazy Creek Dr in Austin (TX),Stray,Normal,Intact Male,1,Australian Cattle Dog Mix,Brown,White,1,4.925694444444445
A687677,N/A,2014-09-08 16:41:00,7309 Lazy Creek Dr in Austin (TX),Stray,Normal,Intact Female,2,Australian Cattle Dog Mix,Red,White,1,4.033333333333333
A687679,Blackie,2014-09-08 17:12:00,Austin (TX),Owner Surrender,Normal,Neutered Male,1,German Shepherd Mix,Black,White,1,30.936805555555555
A687687,Nala,2014-09-08 18:13:00,Burton And Riverside in Austin (TX),Stray,Normal,Intact Female,1,Siberian Husky Mix,Tricolor,White,1,4.025
A687689,Buddha,2015-06-22 14:06:00,14000 Renaissance Ct in Austin (TX),Owner Surrender,Normal,Intact Male,1,American Bulldog Mix,White,Brown,1,167.04097222222222
A687693,*Miette,2014-09-08 19:27:00,9609 Bear Paw Trl in Austin (TX),Stray,Normal,Intact Female,1,Australian Cattle Dog Mix,Brown,White,1,112.7388888888889
A687697,*Coby,2014-09-08 21:13:00,1612 Meghan Ln. in Austin (TX),Stray,Normal,Intact Male,1,Labrador Retriever Mix,Black,White,1,54.636805555555554
A687720,Louise,2014-09-09 12:35:00,Manor  And Springdale in Austin (TX),Stray,Normal,Intact Female,1,Whippet Mix,Brown,White,1,5.2652777777777775
A687721,Minnie,2014-09-09 12:44:00,7400 Loyola Ln in Austin (TX),Stray,Normal,Intact Female,1,Dachshund Longhair Mix,Tan,,1,4.223611111111111
A687741,Kazy,2014-09-09 14:20:00,Northridge Dr  And  Westminster in Austin (TX),Stray,Normal,Intact Female,1,Plott Hound Mix,Brown,,1,5.163194444444445
A687758,Tallulah,2014-09-09 15:51:00,Barton Springs @ Zilker Park in Austin (TX),Stray,Normal,Intact Female,3,Pit Bull Mix,Brown,,1,17.981944444444444
A687785,Bella,2014-09-10 11:08:00,3300 Killingsworth Ln. #307 in Pflugerville (TX),Owner Surrender,Normal,Intact Female,2,Whippet Mix,Brown,White,1,110.9375
A687786,Lexi,2014-09-10 11:08:00,Austin (TX),Owner Surrender,Normal,Spayed Female,5,German Shepherd Mix,Tan,Black,1,25.200694444444444
A687788,Pepe,2014-09-10 11:08:00,3300 Killingsworth Ln. #307 in Pflugerville (TX),Owner Surrender,Normal,Intact Male,1,Dachshund,Tricolor,,1,2.2729166666666667
A687789,N/A,2014-09-10 11:15:00,Howard Ln And Ih 35 in Austin (TX),Stray,Normal,Intact Male,1,Dachshund Mix,Brown,White,1,4.316666666666666
A687793,Ruby,2014-09-10 11:08:00,3300 Killingsworth Ln. #307 in Pflugerville (TX),Owner Surrender,Normal,Intact Female,2,Dachshund,Brown,Black,1,7.325
A687794,S.J.,2014-09-10 11:08:00,3300 Killingsworth Ln. #307 in Pflugerville (TX),Owner Surrender,Normal,Intact Male,2,Dachshund Mix,Black,Tan,1,3.2256944444444446
A687795,K.J.,2014-09-10 11:08:00,3300 Killingsworth Ln. #307 in Pflugerville (TX),Owner Surrender,Normal,Intact Male,2,Dachshund Mix,White,Tan,1,3.225
A687798,Zeba,2014-09-10 11:08:00,3300 Killingsworth Ln. #307 in Pflugerville (TX),Owner Surrender,Normal,Intact Female,6,Dachshund Mix,Red,Black,2,5.164236111111111
A687800,Kaden,2014-09-10 11:08:00,3300 Killingsworth Ln. #307 in Pflugerville (TX),Owner Surrender,Normal,Intact Male,3,Dachshund Mix,White,Tan,1,14.327083333333333
A687802,Daisy,2014-09-10 12:03:00,1308 Thornberry Rd in Del Valle (TX),Stray,Normal,Intact Female,1,Chihuahua Longhair Mix,Tricolor,,1,4.228472222222222
A687803,Ike,2014-09-10 12:03:00,1308 Thornberry Rd in Del Valle (TX),Stray,Normal,Intact Male,1,Australian Shepherd Mix,Blue,White,1,4.229166666666667
A687809,Luna,2014-09-10 13:09:00,6105 Carolina Ln in Travis (TX),Stray,Normal,Intact Female,2,Siberian Husky Mix,Black,White,1,4.213888888888889
A687813,Maximus,2014-09-10 13:25:00,Austin (TX),Owner Surrender,Normal,Intact Male,1,Labrador Retriever,Brown,,1,1.1923611111111112
A687853,*Rain,2014-09-11 09:10:00,7300 Gunnison Pass in Austin (TX),Stray,Normal,Intact Female,2,Rottweiler,Black,Tan,1,50.28333333333333
A687862,Zeus,2015-02-13 15:27:00,5200 Knight Cir in Austin (TX),Owner Surrender,Normal,Neutered Male,3,Landseer Mix,Black,White,1,13.949305555555556
A687863,Sierra,2014-09-11 11:20:00,3913 Todd Lane in Austin (TX),Stray,Normal,Intact Female,2,Catahoula Mix,Brown,White,1,10.286805555555556
A687869,*Corkie,2014-09-11 12:42:00,Austin (TX),Owner Surrender,Injured,Intact Female,5,Dachshund Mix,Red,,1,71.79305555555555
A687876,*Deena,2014-09-11 13:12:00,Yeager Ln And Tech Ridge in Austin (TX),Stray,Normal,Intact Female,2,Chihuahua Shorthair Mix,Brown,White,1,5.236111111111111
A687877,Moctezuma,2014-09-11 13:54:00,Austin (TX),Owner Surrender,Normal,Intact Male,1,Labrador Retriever Mix,Black,White,1,39.19375
A687880,*Lanie,2014-09-11 14:23:00,Escarpment Blvd & Dedham Ln in Austin (TX),Stray,Normal,Spayed Female,8,Shih Tzu Mix,White,Tan,1,9.18125
A687891,Zeus,2014-09-11 15:39:00,Austin (TX),Owner Surrender,Normal,Neutered Male,1,Treeing Cur Mix,Red,White,2,26.984375
A687894,Lina,2014-09-11 15:50:00,2120 East 7Th St in Austin (TX),Stray,Normal,Intact Female,2,Australian Kelpie Mix,Blue,,1,31.979166666666668
A687895,Abby,2014-09-11 16:05:00,400 Ralph Ablanedo Dr in Austin (TX),Stray,Normal,Intact Female,2,American Staffordshire Terrier Mix,Brown,White,3,49.04259259259259
A687916,Nash,2014-09-12 00:58:00,Sh 130 & Pearce Ln in Travis (TX),Stray,Normal,Intact Male,2,American Bulldog Mix,White,Brown,2,19.39548611111111
A687933,*Herbie,2014-09-12 11:42:00,9414 N Lamar Blvd in Austin (TX),Stray,Normal,Intact Male,1,Chihuahua Shorthair Mix,White,White,1,28.161805555555556
A687948,Peekaboo,2017-11-22 17:04:00,2600 E. 2Nd Street in Austin (TX),Public Assist,Normal,Spayed Female,6,Pomeranian Mix,Black,White,1,3.8402777777777777
A687949,Apollo,2014-09-12 12:00:00,Lazy Creek/ Purple Sage in Austin (TX),Stray,Normal,Intact Male,2,Australian Kelpie Mix,Black,Tan,2,12.6875
A687956,N/A,2014-09-12 13:55:00,5309 Meadow Crest in Austin (TX),Stray,Normal,Spayed Female,2,Rottweiler Mix,Black,Tan,1,6.134722222222222
A687963,N/A,2014-09-12 14:39:00,12310 Hulsey Rd in Travis (TX),Stray,Normal,Intact Female,1,Australian Cattle Dog Mix,Black,White,1,17.093055555555555
A687964,Bandit,2014-09-12 14:39:00,12310 Hulsey Rd in Travis (TX),Stray,Normal,Intact Male,1,Australian Cattle Dog Mix,Black,White,1,10.120138888888889
A687977,N/A,2014-09-12 15:08:00,Ann Arbor Ave in Austin (TX),Stray,Normal,Intact Female,1,Chihuahua Longhair Mix,Brown,Tricolor,1,4.0680555555555555
A687984,Addison,2014-09-12 16:24:00,908 Cedar Gln Building #15 in Austin (TX),Stray,Normal,Intact Female,1,Cocker Spaniel Mix,White,White,1,4.1
A687987,Koda,2014-09-12 16:30:00,3014 W William Cannon Dr #1514 in Austin (TX),Stray,Normal,Spayed Female,4,Pit Bull Mix,Brown,White,1,215.63819444444445
A688008,Tequila,2014-09-12 20:56:00,1221 Southport Dr in Austin (TX),Owner Surrender,Normal,Intact Female,3,Staffordshire,Tan,White,2,99.13194444444444
A688013,Apollo,2014-09-13 14:04:00,12911 Covington Trl in Austin (TX),Public Assist,Normal,Intact Male,1,Rottweiler Mix,Black,Tan,1,57.08888888888889
A688027,Ellie,2014-09-13 11:38:00,Jones Rd And Pillow Rd in Austin (TX),Stray,Normal,Intact Female,1,Labrador Retriever Mix,Brown,,1,4.279861111111111
